 BRA24 3    1001      Pw   12.8271 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1002      Pw   12.7117 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1003      Pw   12.5954 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1004      Pw   12.4801 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1005      Pw   12.3652 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1006      Pw   12.2513 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1007      Pw   12.1374 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1008      Pw   12.0243 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1009      Pw   11.9121 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1010      Pw   11.7998 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1011      Pw   11.6885 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1012      Pw   11.5792 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1013      Pw   11.4680 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1014      Pw   11.3583 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1015      Pw   11.2492 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1016      Pw   11.1409 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1017      Pw   11.0325 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1018      Pw   10.9252 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1019      Pw   10.8194 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1020      Pw   10.7128 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1021      Pw   10.6071 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1022      Pw   10.5019 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1023      Pw   10.3986 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1024      Pw   10.2953 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1025      Pw   10.1959 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1026      Pw   10.0956 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1027      Pw    9.9939 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1028      Pw    9.8950 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1029      Pw    9.7971 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1030      Pw    9.7005 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1031      Pw    9.6038 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1032      Pw    9.5084 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1033      Pw    9.4142 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1034      Pw    9.3205 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1035      Pw    9.2283 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1036      Pw    9.1374 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1037      Pw    9.0474 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1038      Pw    8.9584 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1039      Pw    8.8716 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1040      Pw    8.7857 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1041      Pw    8.6990 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1042      Pw    8.6149 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1043      Pw    8.5357 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1044      Pw    8.4553 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1045      Pw    8.3761 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1046      Pw    8.2981 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1047      Pw    8.2212 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1048      Pw    8.1470 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1049      Pw    8.0731 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1050      Pw    8.0044 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1051      Pw    7.9351 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1052      Pw    7.8654 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1053      Pw    7.7994 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1054      Pw    7.7365 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1055      Pw    7.6752 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1056      Pw    7.6160 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1057      Pw    7.5577 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1058      Pw    7.5002 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1059      Pw    7.4474 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1060      Pw    7.3974 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1061      Pw    7.3475 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1062      Pw    7.2986 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1063      Pw    7.2516 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1064      Pw    7.2082 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1065      Pw    7.1698 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1066      Pw    7.1341 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1067      Pw    7.0991 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1068      Pw    7.0657 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1069      Pw    7.0375 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1070      Pw    7.0098 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1071      Pw    6.9847 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1072      Pw    6.9578 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1073      Pw    6.9368 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1074      Pw    6.9221 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1075      Pw    6.9090 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1076      Pw    6.8970 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1077      Pw    6.8858 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1078      Pw    6.8789 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1079      Pw    6.8763 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1080      Pw    6.8772 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1081      Pw    6.8796 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1082      Pw    6.8850 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1083      Pw    6.8922 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1084      Pw    6.9018 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1085      Pw    6.9141 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1086      Pw    6.9280 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1087      Pw    6.9455 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1088      Pw    6.9663 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1089      Pw    6.9917 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1090      Pw    7.0180 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1091      Pw    7.0474 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1092      Pw    7.0792 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1093      Pw    7.1136 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1094      Pw    7.1488 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1095      Pw    7.1862 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1096      Pw    7.2277 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1097      Pw    7.2714 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1098      Pw    7.3172 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1099      Pw    7.3665 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1100      Pw    7.4168 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1101      Pw    7.4677 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1102      Pw    7.5208 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1103      Pw    7.5809 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1104      Pw    7.6391 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1105      Pw    7.6988 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    1106      Pw    7.7650 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3064      Pw    6.5623 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3065      Pw    6.5181 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3066      Pw    6.4767 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3067      Pw    6.4378 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3068      Pw    6.4020 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3069      Pw    6.3678 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3070      Pw    6.3385 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3071      Pw    6.3120 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3072      Pw    6.2870 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3073      Pw    6.2660 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3074      Pw    6.2473 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3075      Pw    6.2295 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3076      Pw    6.2174 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3077      Pw    6.2078 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3078      Pw    6.1996 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3079      Pw    6.1962 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3080      Pw    6.1978 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3081      Pw    6.1983 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3082      Pw    6.2031 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3083      Pw    6.2128 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3084      Pw    6.2241 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3085      Pw    6.2409 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3086      Pw    6.2572 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3087      Pw    6.2786 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3088      Pw    6.2981 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3089      Pw    6.3214 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
 BRA24 3    3090      Pw    6.3512 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081885.52736 1                                      None                                                                            
