 BRA24 0    1001    PgS3    5.2268 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1002    PgS3    5.2077 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1003    PgS3    5.1860 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1004    PgS3    5.1659 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1005    PgS3    5.1422 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1006    PgS3    5.1176 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1007    PgS3    5.0937 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1008    PgS3    5.0689 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1009    PgS3    5.0446 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1010    PgS3    5.0190 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1011    PgS3    4.9927 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1012    PgS3    4.9680 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1013    PgS3    4.9428 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1014    PgS3    4.9173 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1015    PgS3    4.8898 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1016    PgS3    4.8630 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1017    PgS3    4.8363 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1018    PgS3    4.8093 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1019    PgS3    4.7788 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1020    PgS3    4.7465 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1021    PgS3    4.7113 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1022    PgS3    4.6755 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1023    PgS3    4.6374 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1024    PgS3    4.5998 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1025    PgS3    4.5610 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1026    PgS3    4.5233 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
 BRA24 0    1027    PgS3    4.4853 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1618524557.94969 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/210415_2202
