 BRA24 0    1001     PgS    5.4290 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1002     PgS    5.4019 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1003     PgS    5.3757 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1004     PgS    5.3481 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1005     PgS    5.3210 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1006     PgS    5.2940 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1007     PgS    5.2666 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1008     PgS    5.2408 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1009     PgS    5.2154 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1010     PgS    5.1884 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1011     PgS    5.1626 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1012     PgS    5.1372 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1013     PgS    5.1107 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1014     PgS    5.0837 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1015     PgS    5.0573 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1016     PgS    5.0307 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1017     PgS    5.0037 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1018     PgS    4.9782 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1019     PgS    4.9530 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1020     PgS    4.9265 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1021     PgS    4.9009 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1022     PgS    4.8741 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1023     PgS    4.8489 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1024     PgS    4.8225 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1025     PgS    4.7955 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1026     PgS    4.7682 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1027     PgS    4.7428 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1028     PgS    4.7182 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1029     PgS    4.6920 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
 BRA24 0    1030     PgS    4.6665 0.0000  0.0  0.0 0 0  0.00e+00   unknown 1595369615.43288 1                                      /Users/earthnote/Documents/GitHub/StingrayGIT/BRAVOSEIS_run/tlOutput/200721_2204
