 BRA15 3    1001      Pw    8.9861 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1002      Pw    8.9122 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1003      Pw    8.8379 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1004      Pw    8.7662 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1005      Pw    8.6958 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1006      Pw    8.6279 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1007      Pw    8.5616 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1008      Pw    8.4968 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1009      Pw    8.4344 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1010      Pw    8.3729 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1011      Pw    8.3138 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1012      Pw    8.2587 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1013      Pw    8.2023 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1014      Pw    8.1487 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1015      Pw    8.0970 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1016      Pw    8.0472 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1017      Pw    7.9990 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1018      Pw    7.9535 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1019      Pw    7.9113 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1020      Pw    7.8693 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1021      Pw    7.8297 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1022      Pw    7.7917 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1023      Pw    7.7574 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1024      Pw    7.7244 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1025      Pw    7.6980 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1026      Pw    7.6720 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
 BRA15 3    1027      Pw    7.6449 0.0050  5.0  0.0 4 0  0.00e+00 earthnote 1594081884.30850 1                                      None                                                                            
