 BRA13 5   13001      LF    2.7871 0.0100  3.0 12.0 4 0  1.69e-03 earthnote 1620405235.13973 1                                                                                                                      
 BRA13 5   13002      LF    2.7537 0.0100  3.0 12.0 4 0  1.66e-03 earthnote 1620405236.10701 1                                                                                                                      
 BRA13 5   13003      LF    2.7284 0.0100  3.0 12.0 4 0  1.62e-03 earthnote 1620405237.89503 1                                                                                                                      
 BRA13 5   13004      LF    2.7035 0.0100  3.0 12.0 4 0  1.59e-03 earthnote 1620405400.69949 1                                                                                                                      
 BRA13 5   13005      LF    2.6748 0.0100  3.0 12.0 4 0  1.56e-03 earthnote 1620405240.34304 1                                                                                                                      
 BRA13 5   13006      LF    2.6550 0.0100  3.0 12.0 4 0  1.53e-03 earthnote 1620405241.46760 1                                                                                                                      
 BRA13 5   13007      LF    2.6254 0.0100  3.0 12.0 4 0  1.50e-03 earthnote 1620405242.23450 1                                                                                                                      
 BRA13 5   13008      LF    2.6064 0.0100  3.0 12.0 4 0  1.48e-03 earthnote 1620405392.63204 1                                                                                                                      
 BRA13 5   13009      LF    2.5814 0.0100  3.0 12.0 4 0  1.46e-03 earthnote 1620405394.11527 1                                                                                                                      
 BRA13 5   13010      LF    2.5537 0.0100  3.0 12.0 4 0  1.44e-03 earthnote 1620405245.55820 1                                                                                                                      
 BRA13 5   13011      LF    2.5369 0.0100  3.0 12.0 4 0  1.42e-03 earthnote 1620405246.57834 1                                                                                                                      
 BRA13 5   13012      LF    2.5243 0.0100  3.0 12.0 4 0  1.40e-03 earthnote 1620405247.44317 1                                                                                                                      
 BRA13 5   13013      LF    2.5073 0.0100  3.0 12.0 4 0  1.39e-03 earthnote 1620405248.56459 1                                                                                                                      
 BRA13 5   13014      LF    2.4886 0.0100  3.0 12.0 4 0  1.37e-03 earthnote 1620405249.60906 1                                                                                                                      
 BRA13 5   13015      LF    2.4720 0.0100  3.0 12.0 4 0  1.37e-03 earthnote 1620405250.43836 1                                                                                                                      
 BRA13 5   13016      LF    2.4593 0.0100  3.0 12.0 4 0  1.36e-03 earthnote 1620405255.43427 1                                                                                                                      
 BRA13 5   13017      LF    2.4549 0.0100  3.0 12.0 4 0  1.35e-03 earthnote 1620405253.04821 1                                                                                                                      
 BRA13 5   13018      LF    2.4521 0.0100  3.0 12.0 4 0  1.35e-03 earthnote 1620405254.23451 1                                                                                                                      
 BRA13 5   13019      LF    2.4434 0.0100  3.0 12.0 4 0  1.36e-03 earthnote 1620405257.12652 1                                                                                                                      
 BRA13 5   13020      LF    2.4335 0.0100  3.0 12.0 4 0  1.36e-03 earthnote 1620405258.01817 1                                                                                                                      
 BRA13 5   13021      LF    2.4353 0.0100  3.0 12.0 4 0  1.37e-03 earthnote 1620405388.26137 1                                                                                                                      
 BRA13 5   13022      LF    2.4341 0.0100  3.0 12.0 4 0  1.38e-03 earthnote 1620405385.65589 1                                                                                                                      
 BRA13 5   13023      LF    2.4493 0.0100  3.0 12.0 4 0  1.39e-03 earthnote 1620405260.72212 1                                                                                                                      
 BRA13 5   13024      LF    2.4509 0.0100  3.0 12.0 4 0  1.41e-03 earthnote 1620405382.74103 1                                                                                                                      
 BRA13 5   13025      LF    2.4628 0.0100  3.0 12.0 4 0  1.42e-03 earthnote 1620405262.18380 1                                                                                                                      
 BRA13 5   13026      LF    2.4733 0.0100  3.0 12.0 4 0  1.44e-03 earthnote 1620405268.33849 1                                                                                                                      
 BRA13 5   13027      LF    2.4885 0.0100  3.0 12.0 4 0  1.46e-03 earthnote 1620405270.61361 1                                                                                                                      
 BRA13 5   13028      LF    2.5011 0.0100  3.0 12.0 4 0  1.49e-03 earthnote 1620405264.74059 1                                                                                                                      
 BRA13 5   13029      LF    2.5155 0.0100  3.0 12.0 4 0  1.51e-03 earthnote 1620405265.43987 1                                                                                                                      
 BRA13 5   13030      LF    2.5314 0.0100  3.0 12.0 4 0  1.54e-03 earthnote 1620405266.14513 1                                                                                                                      
 BRA13 5   13031      LF    2.5458 0.0100  3.0 12.0 4 0  1.57e-03 earthnote 1620405272.28675 1                                                                                                                      
 BRA13 5   13032      LF    2.5505 0.0100  3.0 12.0 4 0  1.60e-03 earthnote 1620405273.68998 1                                                                                                                      
 BRA13 5   13033      LF    2.5706 0.0100  3.0 12.0 4 0  1.63e-03 earthnote 1620405274.53318 1                                                                                                                      
 BRA13 5   13034      LF    2.5989 0.0100  3.0 12.0 4 0  1.67e-03 earthnote 1620405275.42596 1                                                                                                                      
 BRA13 5   13035      LF    2.6284 0.0100  3.0 12.0 4 0  1.70e-03 earthnote 1620405370.56243 1                                                                                                                      
 BRA13 5   13036      LF    2.6462 0.0100  3.0 12.0 4 0  1.74e-03 earthnote 1620405364.36849 1                                                                                                                      
 BRA13 5   13037      LF    2.6624 0.0100  3.0 12.0 4 0  1.78e-03 earthnote 1620405375.55370 1                                                                                                                      
 BRA13 5   13038      LF    2.6828 0.0100  3.0 12.0 4 0  1.82e-03 earthnote 1620405279.51462 1                                                                                                                      
 BRA13 5   13039      LF    2.7070 0.0100  3.0 12.0 4 0  1.86e-03 earthnote 1620405280.35801 1                                                                                                                      
 BRA13 5   13040      LF    2.7273 0.0100  3.0 12.0 4 0  1.90e-03 earthnote 1620405281.24138 1                                                                                                                      
 BRA13 5   13041      LF    2.7556 0.0100  3.0 12.0 4 0  1.94e-03 earthnote 1620405282.12791 1                                                                                                                      
 BRA13 5   13042      LF    2.7820 0.0100  3.0 12.0 4 0  1.99e-03 earthnote 1620405283.97468 1                                                                                                                      
 BRA13 5   13043      LF    2.8094 0.0100  3.0 12.0 4 0  2.03e-03 earthnote 1620405285.18667 1                                                                                                                      
 BRA13 5   13044      LF    2.8295 0.0100  3.0 12.0 4 0  2.07e-03 earthnote 1620405286.39127 1                                                                                                                      
 BRA13 5   13045      LF    2.8497 0.0100  3.0 12.0 4 0  2.12e-03 earthnote 1620405287.17256 1                                                                                                                      
 BRA13 5   13046      LF    2.8732 0.0100  3.0 12.0 4 0  2.17e-03 earthnote 1620405288.25013 1                                                                                                                      
 BRA13 5   13047      LF    2.9027 0.0100  3.0 12.0 4 0  2.21e-03 earthnote 1620405289.17494 1                                                                                                                      
 BRA13 5   13048      LF    2.9322 0.0100  3.0 12.0 4 0  2.26e-03 earthnote 1620405290.23480 1                                                                                                                      
 BRA13 5   13049      LF    2.9547 0.0100  3.0 12.0 4 0  2.31e-03 earthnote 1620405291.08456 1                                                                                                                      
 BRA13 5   13050      LF    2.9696 0.0100  3.0 12.0 4 0  2.36e-03 earthnote 1620405292.20044 1                                                                                                                      
 BRA13 5   13051      LF    2.9803 0.0100  3.0 12.0 4 0  2.41e-03 earthnote 1620405293.59891 1                                                                                                                      
 BRA13 5   13052      LF    2.9872 0.0100  3.0 12.0 4 0  2.46e-03 earthnote 1620405295.27164 1                                                                                                                      
 BRA13 5   13053      LF    3.0147 0.0100  3.0 12.0 4 0  2.51e-03 earthnote 1620405296.40975 1                                                                                                                      
 BRA13 5   13054      LF    3.0225 0.0100  3.0 12.0 4 0  2.56e-03 earthnote 1620405297.26861 1                                                                                                                      
 BRA13 5   13055      LF    3.0323 0.0100  3.0 12.0 4 0  2.61e-03 earthnote 1620405299.06059 1                                                                                                                      
 BRA13 5   13056      LF    3.0233 0.0100  3.0 12.0 4 0  2.66e-03 earthnote 1620405301.08350 1                                                                                                                      
 BRA13 5   13057      LF    3.0242 0.0100  3.0 12.0 4 0  2.71e-03 earthnote 1620405302.05383 1                                                                                                                      
 BRA13 5   13058      LF    3.0286 0.0100  3.0 12.0 4 0  2.77e-03 earthnote 1620405418.64394 1                                                                                                                      
