 BRA22 3    9055      Pw    2.3154 0.0050  5.0  0.0 4 0  3.25e-05 earthnote 1589305408.47390 1                                                                                                                      
 BRA22 3    9056      Pw    2.2117 0.0050  5.0  0.0 4 0  3.10e-05 earthnote 1589305411.20952 1                                                                                                                      
 BRA22 3    9057      Pw    2.1082 0.0050  5.0  0.0 4 0  2.94e-05 earthnote 1589305413.64598 1                                                                                                                      
 BRA22 3    9058      Pw    2.0141 0.0050  5.0  0.0 4 0  2.80e-05 earthnote 1589305419.13078 1                                                                                                                      
 BRA22 3    9059      Pw    1.9267 0.0050  5.0  0.0 4 0  2.66e-05 earthnote 1589305422.46046 1                                                                                                                      
 BRA22 3    9060      Pw    1.8451 0.0050  5.0  0.0 4 0  2.53e-05 earthnote 1589305426.45009 1                                                                                                                      
 BRA22 3    9061      Pw    1.7712 0.0050  5.0  0.0 4 0  2.41e-05 earthnote 1589305429.55378 1                                                                                                                      
 BRA22 3    9062      Pw    1.7045 0.0050  5.0  0.0 4 0  2.30e-05 earthnote 1589305431.81288 1                                                                                                                      
 BRA22 3    9063      Pw    1.6465 0.0050  5.0  0.0 4 0  2.21e-05 earthnote 1589305434.88854 1                                                                                                                      
 BRA22 3    9064      Pw    1.5969 0.0050  5.0  0.0 4 0  2.13e-05 earthnote 1589305436.99897 1                                                                                                                      
 BRA22 3    9065      Pw    1.5570 0.0050  5.0  0.0 4 0  2.06e-05 earthnote 1589305441.11674 1                                                                                                                      
 BRA22 3    9066      Pw    1.5318 0.0050  5.0  0.0 4 0  2.02e-05 earthnote 1589305443.42946 1                                                                                                                      
 BRA22 3    9067      Pw    1.5170 0.0050  5.0  0.0 4 0  1.99e-05 earthnote 1589305446.26656 1                                                                                                                      
 BRA22 3    9068      Pw    1.5148 0.0050  5.0  0.0 4 0  1.98e-05 earthnote 1589305450.62031 1                                                                                                                      
 BRA22 3    9069      Pw    1.5250 0.0050  5.0  0.0 4 0  2.00e-05 earthnote 1589305454.01256 1                                                                                                                      
 BRA22 3    9070      Pw    1.5445 0.0050  5.0  0.0 4 0  2.03e-05 earthnote 1589305456.25265 1                                                                                                                      
 BRA22 3    9071      Pw    1.5774 0.0050  5.0  0.0 4 0  2.08e-05 earthnote 1589305401.59936 1                                                                                                                      
 BRA22 3    9072      Pw    1.6223 0.0050  5.0  0.0 4 0  2.15e-05 earthnote 1589305398.25727 1                                                                                                                      
 BRA22 3    9073      Pw    1.6773 0.0050  5.0  0.0 4 0  2.23e-05 earthnote 1589305395.91347 1                                                                                                                      
 BRA22 3    9074      Pw    1.7419 0.0050  5.0  0.0 4 0  2.33e-05 earthnote 1589305393.81311 1                                                                                                                      
 BRA22 3    9075      Pw    1.8115 0.0050  5.0  0.0 4 0  2.44e-05 earthnote 1589305391.36695 1                                                                                                                      
 BRA22 3    9076      Pw    1.8885 0.0050  5.0  0.0 4 0  2.56e-05 earthnote 1589305388.92748 1                                                                                                                      
 BRA22 3    9077      Pw    1.9765 0.0050  5.0  0.0 4 0  2.69e-05 earthnote 1589305387.16865 1                                                                                                                      
 BRA22 3    9078      Pw    2.0688 0.0050  5.0  0.0 4 0  2.83e-05 earthnote 1589305384.72553 1                                                                                                                      
 BRA22 3    9079      Pw    2.1652 0.0050  5.0  0.0 4 0  2.98e-05 earthnote 1589305382.04588 1                                                                                                                      
 BRA22 3    9080      Pw    2.2635 0.0050  5.0  0.0 4 0  3.13e-05 earthnote 1589305472.73900 1                                                                                                                      
 BRA22 3    9081      Pw    2.3679 0.0050  5.0  0.0 4 0  3.29e-05 earthnote 1589305474.82635 1                                                                                                                      
 BRA22 3    9082      Pw    2.4773 0.0050  5.0  0.0 4 0  3.45e-05 earthnote 1589305477.47406 1                                                                                                                      
 BRA22 3   10051      Pw    2.5996 0.0050  5.0  0.0 4 0  3.68e-05 earthnote 1589305510.47458 1                                                                                                                      
 BRA22 3   10052      Pw    2.4753 0.0050  5.0  0.0 4 0  3.50e-05 earthnote 1589305518.80685 1                                                                                                                      
 BRA22 3   10053      Pw    2.3534 0.0050  5.0  0.0 4 0  3.32e-05 earthnote 1589305522.39336 1                                                                                                                      
 BRA22 3   10054      Pw    2.2396 0.0050  5.0  0.0 4 0  3.14e-05 earthnote 1589305524.80592 1                                                                                                                      
 BRA22 3   10055      Pw    2.1284 0.0050  5.0  0.0 4 0  2.97e-05 earthnote 1589305527.08842 1                                                                                                                      
 BRA22 3   10056      Pw    2.0125 0.0050  5.0  0.0 4 0  2.79e-05 earthnote 1589305528.95880 1                                                                                                                      
 BRA22 3   10057      Pw    1.9036 0.0050  5.0  0.0 4 0  2.62e-05 earthnote 1589305531.22876 1                                                                                                                      
 BRA22 3   10058      Pw    1.8001 0.0050  5.0  0.0 4 0  2.46e-05 earthnote 1589305533.36223 1                                                                                                                      
 BRA22 3   10059      Pw    1.7023 0.0050  5.0  0.0 4 0  2.30e-05 earthnote 1589305536.82188 1                                                                                                                      
 BRA22 3   10060      Pw    1.6097 0.0050  5.0  0.0 4 0  2.16e-05 earthnote 1589305538.81103 1                                                                                                                      
 BRA22 3   10061      Pw    1.5284 0.0050  5.0  0.0 4 0  2.02e-05 earthnote 1589305540.28253 1                                                                                                                      
 BRA22 3   10062      Pw    1.4457 0.0050  5.0  0.0 4 0  1.89e-05 earthnote 1589305542.24482 1                                                                                                                      
 BRA22 3   10063      Pw    1.3725 0.0050  5.0  0.0 4 0  1.76e-05 earthnote 1589305546.90976 1                                                                                                                      
 BRA22 3   10064      Pw    1.3093 0.0050  5.0  0.0 4 0  1.65e-05 earthnote 1589305548.85312 1                                                                                                                      
 BRA22 3   10065      Pw    1.2740 0.0050  5.0  0.0 4 0  1.59e-05 earthnote 1589305550.91666 1                                                                                                                      
 BRA22 3   10066      Pw    1.2389 0.0050  5.0  0.0 4 0  1.52e-05 earthnote 1589305552.69955 1                                                                                                                      
