 BRA13 3   13008      Pw    3.4482 0.0050  5.0  0.0 4 0  4.93e-05 earthnote 1588353149.05017 1                                                                                                                      
 BRA13 3   13009      Pw    3.3963 0.0050  5.0  0.0 4 0  4.86e-05 earthnote 1588353151.26355 1                                                                                                                      
 BRA13 3   13010      Pw    3.3471 0.0050  5.0  0.0 4 0  4.78e-05 earthnote 1588353153.55189 1                                                                                                                      
 BRA13 3   13011      Pw    3.3036 0.0050  5.0  0.0 4 0  4.72e-05 earthnote 1588353155.69050 1                                                                                                                      
 BRA13 3   13012      Pw    3.2661 0.0050  5.0  0.0 4 0  4.67e-05 earthnote 1588353157.69960 1                                                                                                                      
 BRA13 3   13013      Pw    3.2336 0.0050  5.0  0.0 4 0  4.62e-05 earthnote 1588353159.28285 1                                                                                                                      
 BRA13 3   13014      Pw    3.2062 0.0050  5.0  0.0 4 0  4.58e-05 earthnote 1588353161.20601 1                                                                                                                      
 BRA13 3   13015      Pw    3.1834 0.0050  5.0  0.0 4 0  4.55e-05 earthnote 1588353162.99489 1                                                                                                                      
 BRA13 3   13016      Pw    3.1672 0.0050  5.0  0.0 4 0  4.53e-05 earthnote 1588353164.80524 1                                                                                                                      
 BRA13 3   13017      Pw    3.1569 0.0050  5.0  0.0 4 0  4.52e-05 earthnote 1588353166.60423 1                                                                                                                      
 BRA13 3   13018      Pw    3.1542 0.0050  5.0  0.0 4 0  4.51e-05 earthnote 1588353168.24425 1                                                                                                                      
 BRA13 3   13019      Pw    3.1566 0.0050  5.0  0.0 4 0  4.52e-05 earthnote 1588353169.90753 1                                                                                                                      
 BRA13 3   13020      Pw    3.1647 0.0050  5.0  0.0 4 0  4.53e-05 earthnote 1588353176.15825 1                                                                                                                      
 BRA13 3   13021      Pw    3.1795 0.0050  5.0  0.0 4 0  4.56e-05 earthnote 1588353173.95714 1                                                                                                                      
 BRA13 3   13022      Pw    3.1977 0.0050  5.0  0.0 4 0  4.59e-05 earthnote 1588353181.41916 1                                                                                                                      
 BRA13 3   13023      Pw    3.2281 0.0050  5.0  0.0 4 0  4.64e-05 earthnote 1588353184.18462 1                                                                                                                      
 BRA13 3   13024      Pw    3.2605 0.0050  5.0  0.0 4 0  4.69e-05 earthnote 1588353186.47861 1                                                                                                                      
 BRA13 3   13025      Pw    3.2980 0.0050  5.0  0.0 4 0  4.74e-05 earthnote 1588353188.31173 1                                                                                                                      
 BRA13 3   13026      Pw    3.3381 0.0050  5.0  0.0 4 0  4.80e-05 earthnote 1588353190.35854 1                                                                                                                      
 BRA13 3   13027      Pw    3.3847 0.0050  5.0  0.0 4 0  4.88e-05 earthnote 1588353191.94981 1                                                                                                                      
 BRA13 3   13028      Pw    3.4384 0.0050  5.0  0.0 4 0  4.96e-05 earthnote 1588353195.35276 1                                                                                                                      
 BRA13 3   14003      Pw    3.4981 0.0050  5.0  0.0 4 0  4.98e-05 earthnote 1588348624.52649 1                                                                                                                      
 BRA13 3   14004      Pw    3.4218 0.0050  5.0  0.0 4 0  4.86e-05 earthnote 1588348628.53325 1                                                                                                                      
 BRA13 3   14005      Pw    3.3469 0.0050  5.0  0.0 4 0  4.76e-05 earthnote 1588348631.22625 1                                                                                                                      
 BRA13 3   14006      Pw    3.2758 0.0050  5.0  0.0 4 0  4.65e-05 earthnote 1588348634.32287 1                                                                                                                      
 BRA13 3   14007      Pw    3.2062 0.0050  5.0  0.0 4 0  4.55e-05 earthnote 1588348636.60598 1                                                                                                                      
 BRA13 3   14008      Pw    3.1434 0.0050  5.0  0.0 4 0  4.46e-05 earthnote 1588348641.98154 1                                                                                                                      
 BRA13 3   14009      Pw    3.0848 0.0050  5.0  0.0 4 0  4.37e-05 earthnote 1588348651.69409 1                                                                                                                      
 BRA13 3   14010      Pw    3.0326 0.0050  5.0  0.0 4 0  4.29e-05 earthnote 1588348654.68019 1                                                                                                                      
 BRA13 3   14011      Pw    2.9865 0.0050  5.0  0.0 4 0  4.23e-05 earthnote 1588348657.38000 1                                                                                                                      
 BRA13 3   14012      Pw    2.9390 0.0050  5.0  0.0 4 0  4.16e-05 earthnote 1588348661.09150 1                                                                                                                      
 BRA13 3   14013      Pw    2.9078 0.0050  5.0  0.0 4 0  4.11e-05 earthnote 1588348664.13730 1                                                                                                                      
 BRA13 3   14014      Pw    2.8770 0.0050  5.0  0.0 4 0  4.07e-05 earthnote 1588348668.94408 1                                                                                                                      
 BRA13 3   14015      Pw    2.8531 0.0050  5.0  0.0 4 0  4.04e-05 earthnote 1588348674.01443 1                                                                                                                      
 BRA13 3   14016      Pw    2.8341 0.0050  5.0  0.0 4 0  4.01e-05 earthnote 1588348677.81111 1                                                                                                                      
 BRA13 3   14017      Pw    2.8254 0.0050  5.0  0.0 4 0  4.00e-05 earthnote 1588348684.41871 1                                                                                                                      
