 BRA23 3    1042      Pw    3.5287 0.0050  5.0  0.0 4 0  4.92e-05 earthnote 1589307454.32768 1                                                                                                                      
 BRA23 3    1043      Pw    3.4323 0.0050  5.0  0.0 4 0  4.78e-05 earthnote 1589307456.63918 1                                                                                                                      
 BRA23 3    1044      Pw    3.3386 0.0050  5.0  0.0 4 0  4.64e-05 earthnote 1589307457.94883 1                                                                                                                      
 BRA23 3    1045      Pw    3.2471 0.0050  5.0  0.0 4 0  4.51e-05 earthnote 1589307460.58462 1                                                                                                                      
 BRA23 3    1046      Pw    3.1616 0.0050  5.0  0.0 4 0  4.38e-05 earthnote 1589307461.87620 1                                                                                                                      
 BRA23 3    1047      Pw    3.0729 0.0050  5.0  0.0 4 0  4.25e-05 earthnote 1589307464.13353 1                                                                                                                      
 BRA23 3    1048      Pw    2.9963 0.0050  5.0  0.0 4 0  4.14e-05 earthnote 1589307466.86046 1                                                                                                                      
 BRA23 3    1049      Pw    2.9140 0.0050  5.0  0.0 4 0  4.02e-05 earthnote 1589307469.36207 1                                                                                                                      
 BRA23 3    1050      Pw    2.8484 0.0050  5.0  0.0 4 0  3.92e-05 earthnote 1589307470.84442 1                                                                                                                      
 BRA23 3    1051      Pw    2.7824 0.0050  5.0  0.0 4 0  3.83e-05 earthnote 1589307472.76232 1                                                                                                                      
 BRA23 3    1052      Pw    2.7188 0.0050  5.0  0.0 4 0  3.74e-05 earthnote 1589307474.22069 1                                                                                                                      
 BRA23 3    1053      Pw    2.6636 0.0050  5.0  0.0 4 0  3.66e-05 earthnote 1589307476.00931 1                                                                                                                      
 BRA23 3    1054      Pw    2.6150 0.0050  5.0  0.0 4 0  3.59e-05 earthnote 1589307477.47328 1                                                                                                                      
 BRA23 3    1055      Pw    2.5734 0.0050  5.0  0.0 4 0  3.53e-05 earthnote 1589307478.89752 1                                                                                                                      
 BRA23 3    1056      Pw    2.5385 0.0050  5.0  0.0 4 0  3.48e-05 earthnote 1589307482.18199 1                                                                                                                      
 BRA23 3    1057      Pw    2.5090 0.0050  5.0  0.0 4 0  3.44e-05 earthnote 1589307490.49150 1                                                                                                                      
 BRA23 3    1058      Pw    2.4850 0.0050  5.0  0.0 4 0  3.42e-05 earthnote 1589307497.74152 1                                                                                                                      
 BRA23 3    1059      Pw    2.4737 0.0050  5.0  0.0 4 0  3.40e-05 earthnote 1589307495.35543 1                                                                                                                      
 BRA23 3    1060      Pw    2.4701 0.0050  5.0  0.0 4 0  3.40e-05 earthnote 1589307500.36458 1                                                                                                                      
 BRA23 3    1061      Pw    2.4707 0.0050  5.0  0.0 4 0  3.41e-05 earthnote 1589307502.41414 1                                                                                                                      
 BRA23 3    1062      Pw    2.4780 0.0050  5.0  0.0 4 0  3.42e-05 earthnote 1589307504.10409 1                                                                                                                      
