#Rift Lines MCS Shot File
#shotnumber date time sourceLat sourceLon shipLat shipLon waterDepth sciTag
300179 2019-01-31 01:13:23.996966 -62.393769 -58.297929 -62.394296 -58.299458 1588.0 BRAVOSEIS
300180 2019-01-31 01:13:42.343887 -62.393970 -58.298509 -62.394494 -58.300051 1586.4 BRAVOSEIS
300181 2019-01-31 01:14:00.443758 -62.394171 -58.299090 -62.394692 -58.300637 1595.1 BRAVOSEIS
300182 2019-01-31 01:14:18.363319 -62.394374 -58.299680 -62.394893 -58.301231 1588.1 BRAVOSEIS
300183 2019-01-31 01:14:37.166455 -62.394564 -58.300270 -62.395081 -58.301834 1595.7 BRAVOSEIS
300184 2019-01-31 01:14:55.416493 -62.394754 -58.300863 -62.395279 -58.302429 1594.7 BRAVOSEIS
300185 2019-01-31 01:15:13.422584 -62.394953 -58.301451 -62.395479 -58.303012 1583.4 BRAVOSEIS
300186 2019-01-31 01:15:31.416530 -62.395147 -58.302038 -62.395674 -58.303570 1582.7 BRAVOSEIS
300187 2019-01-31 01:15:49.732997 -62.395351 -58.302617 -62.395869 -58.304159 1582.7 BRAVOSEIS
300188 2019-01-31 01:16:08.045467 -62.395544 -58.303206 -62.396067 -58.304743 1580.2 BRAVOSEIS
300189 2019-01-31 01:16:26.207016 -62.395750 -58.303792 -62.396269 -58.305337 1576.9 BRAVOSEIS
300190 2019-01-31 01:16:44.401885 -62.395938 -58.304387 -62.396463 -58.305928 1585.4 BRAVOSEIS
300191 2019-01-31 01:17:02.766333 -62.396142 -58.304965 -62.396660 -58.306519 1578.9 BRAVOSEIS
300192 2019-01-31 01:17:21.136078 -62.396330 -58.305564 -62.396855 -58.307110 1582.6 BRAVOSEIS
300193 2019-01-31 01:17:39.285006 -62.396536 -58.306151 -62.397053 -58.307690 1582.0 BRAVOSEIS
300194 2019-01-31 01:17:57.575634 -62.396731 -58.306737 -62.397251 -58.308275 1578.9 BRAVOSEIS
300195 2019-01-31 01:18:15.840998 -62.396930 -58.307323 -62.397451 -58.308861 1583.4 BRAVOSEIS
300196 2019-01-31 01:18:34.124613 -62.397128 -58.307912 -62.397648 -58.309450 1580.9 BRAVOSEIS
300197 2019-01-31 01:18:52.303302 -62.397331 -58.308473 -62.397842 -58.310031 1587.5 BRAVOSEIS
300198 2019-01-31 01:19:10.677115 -62.397529 -58.309077 -62.398043 -58.310624 1596.4 BRAVOSEIS
300199 2019-01-31 01:19:28.788525 -62.397725 -58.309662 -62.398242 -58.311205 1595.7 BRAVOSEIS
300200 2019-01-31 01:19:46.982644 -62.397925 -58.310247 -62.398440 -58.311802 1597.4 BRAVOSEIS
300201 2019-01-31 01:20:05.425959 -62.398119 -58.310838 -62.398635 -58.312390 1601.6 BRAVOSEIS
300202 2019-01-31 01:20:23.515243 -62.398317 -58.311424 -62.398829 -58.312974 1604.1 BRAVOSEIS
300203 2019-01-31 01:20:41.834969 -62.398512 -58.312020 -62.399026 -58.313568 1602.7 BRAVOSEIS
300204 2019-01-31 01:21:00.172151 -62.398710 -58.312607 -62.399222 -58.314171 1583.3 BRAVOSEIS
300205 2019-01-31 01:21:17.980063 -62.398907 -58.313197 -62.399423 -58.314750 1600.9 BRAVOSEIS
300206 2019-01-31 01:21:35.634542 -62.399095 -58.313789 -62.399629 -58.315313 1597.3 BRAVOSEIS
300207 2019-01-31 01:21:54.225510 -62.399298 -58.314377 -62.399830 -58.315902 1600.3 BRAVOSEIS
300208 2019-01-31 01:22:12.531750 -62.399486 -58.314970 -62.400037 -58.316483 1603.9 BRAVOSEIS
300209 2019-01-31 01:22:30.773679 -62.399698 -58.315532 -62.400240 -58.317063 1600.5 BRAVOSEIS
300210 2019-01-31 01:22:49.261651 -62.399910 -58.316108 -62.400448 -58.317649 1546.4 BRAVOSEIS
300211 2019-01-31 01:23:07.373781 -62.400110 -58.316685 -62.400652 -58.318219 1608.2 BRAVOSEIS
300212 2019-01-31 01:23:25.637003 -62.400321 -58.317256 -62.400855 -58.318807 1544.3 BRAVOSEIS
300213 2019-01-31 01:23:44.057595 -62.400520 -58.317834 -62.401043 -58.319362 1533.6 BRAVOSEIS
300214 2019-01-31 01:24:02.347321 -62.400728 -58.318410 -62.401244 -58.319958 1551.9 BRAVOSEIS
300215 2019-01-31 01:24:20.571897 -62.400929 -58.318988 -62.401435 -58.320540 1525.0 BRAVOSEIS
300216 2019-01-31 01:24:38.908006 -62.401126 -58.319588 -62.401635 -58.321141 1527.4 BRAVOSEIS
300217 2019-01-31 01:24:57.058524 -62.401314 -58.320188 -62.401835 -58.321724 1531.2 BRAVOSEIS
300218 2019-01-31 01:25:15.437544 -62.401515 -58.320765 -62.402032 -58.322320 1540.2 BRAVOSEIS
300219 2019-01-31 01:25:33.548049 -62.401711 -58.321362 -62.402230 -58.322908 1532.8 BRAVOSEIS
300220 2019-01-31 01:25:51.673573 -62.401910 -58.321937 -62.402425 -58.323493 1530.8 BRAVOSEIS
300221 2019-01-31 01:26:09.998983 -62.402109 -58.322521 -62.402620 -58.324085 1524.3 BRAVOSEIS
300222 2019-01-31 01:26:28.419237 -62.402305 -58.323118 -62.402815 -58.324683 1523.1 BRAVOSEIS
300223 2019-01-31 01:26:46.583435 -62.402498 -58.323707 -62.403010 -58.325277 1514.4 BRAVOSEIS
300224 2019-01-31 01:27:04.813294 -62.402692 -58.324302 -62.403209 -58.325866 1510.4 BRAVOSEIS
300225 2019-01-31 01:27:22.998238 -62.402886 -58.324891 -62.403408 -58.326461 1506.3 BRAVOSEIS
300226 2019-01-31 01:27:41.143808 -62.403084 -58.325477 -62.403604 -58.327048 1504.1 BRAVOSEIS
300227 2019-01-31 01:27:59.534400 -62.403279 -58.326067 -62.403799 -58.327642 1499.3 BRAVOSEIS
300228 2019-01-31 01:28:18.082808 -62.403473 -58.326665 -62.403985 -58.328220 1497.4 BRAVOSEIS
300229 2019-01-31 01:28:36.373356 -62.403661 -58.327266 -62.404182 -58.328801 1488.8 BRAVOSEIS
300230 2019-01-31 01:28:54.810971 -62.403857 -58.327855 -62.404381 -58.329392 1480.9 BRAVOSEIS
300231 2019-01-31 01:29:13.013587 -62.404057 -58.328441 -62.404581 -58.329981 1477.3 BRAVOSEIS
300232 2019-01-31 01:29:31.211344 -62.404256 -58.329025 -62.404782 -58.330567 1473.1 BRAVOSEIS
300233 2019-01-31 01:29:49.365419 -62.404464 -58.329599 -62.404979 -58.331147 1468.0 BRAVOSEIS
300234 2019-01-31 01:30:07.463871 -62.404659 -58.330190 -62.405177 -58.331731 1462.2 BRAVOSEIS
300235 2019-01-31 01:30:25.323604 -62.404858 -58.330772 -62.405379 -58.332307 1455.8 BRAVOSEIS
300236 2019-01-31 01:30:43.584103 -62.405061 -58.331356 -62.405578 -58.332898 1451.6 BRAVOSEIS
300237 2019-01-31 01:31:01.692942 -62.405255 -58.331955 -62.405780 -58.333483 1448.0 BRAVOSEIS
300238 2019-01-31 01:31:19.818173 -62.405456 -58.332535 -62.405990 -58.334071 1435.9 BRAVOSEIS
300239 2019-01-31 01:31:37.307665 -62.405660 -58.333107 -62.406185 -58.334642 1425.9 BRAVOSEIS
300240 2019-01-31 01:31:55.737579 -62.405869 -58.333677 -62.406381 -58.335237 1419.9 BRAVOSEIS
300241 2019-01-31 01:32:14.253365 -62.406060 -58.334270 -62.406573 -58.335835 1415.1 BRAVOSEIS
300242 2019-01-31 01:32:32.572240 -62.406257 -58.334865 -62.406766 -58.336437 1416.9 BRAVOSEIS
300243 2019-01-31 01:32:50.843453 -62.406442 -58.335469 -62.406954 -58.337021 1400.7 BRAVOSEIS
300244 2019-01-31 01:33:08.712073 -62.406636 -58.336065 -62.407155 -58.337598 1395.7 BRAVOSEIS
300245 2019-01-31 01:33:26.906244 -62.406832 -58.336657 -62.407360 -58.338183 1389.0 BRAVOSEIS
300246 2019-01-31 01:33:45.075161 -62.407030 -58.337232 -62.407557 -58.338765 1383.8 BRAVOSEIS
300247 2019-01-31 01:34:03.352173 -62.407233 -58.337824 -62.407759 -58.339363 1377.6 BRAVOSEIS
300248 2019-01-31 01:34:21.609158 -62.407440 -58.338392 -62.407950 -58.339952 1372.1 BRAVOSEIS
300249 2019-01-31 01:34:40.116731 -62.407639 -58.338977 -62.408143 -58.340553 1366.7 BRAVOSEIS
300250 2019-01-31 01:34:58.497735 -62.407831 -58.339576 -62.408335 -58.341155 1362.3 BRAVOSEIS
300251 2019-01-31 01:35:16.745403 -62.408013 -58.340183 -62.408536 -58.341749 1359.9 BRAVOSEIS
300252 2019-01-31 01:35:35.029822 -62.408211 -58.340767 -62.408734 -58.342333 1353.1 BRAVOSEIS
300253 2019-01-31 01:35:53.232583 -62.408402 -58.341367 -62.408935 -58.342915 1349.0 BRAVOSEIS
300254 2019-01-31 01:36:11.517602 -62.408598 -58.341966 -62.409134 -58.343475 1345.9 BRAVOSEIS
300255 2019-01-31 01:36:29.962436 -62.408794 -58.342556 -62.409336 -58.344059 1344.0 BRAVOSEIS
300256 2019-01-31 01:36:48.091141 -62.408995 -58.343125 -62.409534 -58.344638 1339.1 BRAVOSEIS
300257 2019-01-31 01:37:06.368376 -62.409212 -58.343703 -62.409738 -58.345227 1331.5 BRAVOSEIS
300258 2019-01-31 01:37:24.364882 -62.409404 -58.344284 -62.409935 -58.345804 1329.2 BRAVOSEIS
300259 2019-01-31 01:37:42.738331 -62.409615 -58.344854 -62.410130 -58.346399 1299.6 BRAVOSEIS
300260 2019-01-31 01:38:00.901904 -62.409808 -58.345440 -62.410325 -58.346991 1290.1 BRAVOSEIS
300261 2019-01-31 01:38:19.189096 -62.410005 -58.346032 -62.410521 -58.347583 1278.6 BRAVOSEIS
300262 2019-01-31 01:38:37.580849 -62.410199 -58.346627 -62.410718 -58.348173 1243.1 BRAVOSEIS
300263 2019-01-31 01:38:55.775962 -62.410392 -58.347222 -62.410919 -58.348757 1257.0 BRAVOSEIS
300264 2019-01-31 01:39:14.101462 -62.410583 -58.347815 -62.411117 -58.349348 1226.3 BRAVOSEIS
300265 2019-01-31 01:39:32.440979 -62.410789 -58.348392 -62.411315 -58.349945 1222.2 BRAVOSEIS
300266 2019-01-31 01:39:50.657748 -62.410988 -58.348978 -62.411508 -58.350537 1215.1 BRAVOSEIS
300267 2019-01-31 01:40:09.022167 -62.411179 -58.349565 -62.411704 -58.351131 1200.9 BRAVOSEIS
300268 2019-01-31 01:40:27.378326 -62.411370 -58.350171 -62.411905 -58.351720 1188.8 BRAVOSEIS
300269 2019-01-31 01:40:45.711515 -62.411570 -58.350763 -62.412103 -58.352309 1178.7 BRAVOSEIS
300270 2019-01-31 01:41:04.018710 -62.411765 -58.351351 -62.412304 -58.352901 1254.9 BRAVOSEIS
300271 2019-01-31 01:41:22.287873 -62.411961 -58.351931 -62.412502 -58.353482 1152.5 BRAVOSEIS
300272 2019-01-31 01:41:40.574343 -62.412165 -58.352520 -62.412701 -58.354077 1148.5 BRAVOSEIS
300273 2019-01-31 01:41:58.726725 -62.412368 -58.353103 -62.412897 -58.354669 1143.6 BRAVOSEIS
300274 2019-01-31 01:42:16.941632 -62.412563 -58.353689 -62.413080 -58.355230 1130.5 BRAVOSEIS
300275 2019-01-31 01:42:35.249556 -62.412760 -58.354282 -62.413277 -58.355820 1132.4 BRAVOSEIS
300276 2019-01-31 01:42:53.591938 -62.412949 -58.354871 -62.413470 -58.356410 1124.8 BRAVOSEIS
300277 2019-01-31 01:43:12.500526 -62.413143 -58.355469 -62.413661 -58.357014 1122.1 BRAVOSEIS
300278 2019-01-31 01:43:31.068160 -62.413331 -58.356071 -62.413862 -58.357604 1119.4 BRAVOSEIS
300279 2019-01-31 01:43:49.127050 -62.413524 -58.356656 -62.414065 -58.358179 1116.3 BRAVOSEIS
300280 2019-01-31 01:44:07.156294 -62.413735 -58.357236 -62.414271 -58.358757 1116.7 BRAVOSEIS
300281 2019-01-31 01:44:25.454771 -62.413925 -58.357818 -62.414466 -58.359335 1112.4 BRAVOSEIS
300282 2019-01-31 01:44:44.963449 -62.414134 -58.358407 -62.414658 -58.359949 1106.5 BRAVOSEIS
300283 2019-01-31 01:45:03.180867 -62.414322 -58.358999 -62.414859 -58.360538 1103.7 BRAVOSEIS
300284 2019-01-31 01:45:21.255464 -62.414522 -58.359590 -62.415063 -58.361119 987.4 BRAVOSEIS
300285 2019-01-31 01:45:38.943758 -62.414719 -58.360181 -62.415271 -58.361686 984.4 BRAVOSEIS
300286 2019-01-31 01:45:56.932870 -62.414929 -58.360750 -62.415481 -58.362269 973.0 BRAVOSEIS
300287 2019-01-31 01:46:14.794320 -62.415135 -58.361322 -62.415687 -58.362842 961.8 BRAVOSEIS
300288 2019-01-31 01:46:33.072696 -62.415344 -58.361886 -62.415883 -58.363429 957.5 BRAVOSEIS
300289 2019-01-31 01:46:51.025756 -62.415551 -58.362464 -62.416084 -58.364014 944.5 BRAVOSEIS
300290 2019-01-31 01:47:08.926454 -62.415753 -58.363041 -62.416272 -58.364581 943.1 BRAVOSEIS
300291 2019-01-31 01:47:27.159467 -62.415958 -58.363619 -62.416466 -58.365184 929.7 BRAVOSEIS
300292 2019-01-31 01:47:45.247971 -62.416149 -58.364224 -62.416659 -58.365778 928.5 BRAVOSEIS
300293 2019-01-31 01:48:03.426689 -62.416342 -58.364816 -62.416844 -58.366379 905.3 BRAVOSEIS
300294 2019-01-31 01:48:21.691543 -62.416524 -58.365425 -62.417037 -58.366985 879.8 BRAVOSEIS
300295 2019-01-31 01:48:39.802851 -62.416710 -58.366031 -62.417235 -58.367562 893.1 BRAVOSEIS
300296 2019-01-31 01:48:57.933271 -62.416901 -58.366627 -62.417438 -58.368141 843.0 BRAVOSEIS
300297 2019-01-31 01:49:16.072955 -62.417100 -58.367218 -62.417643 -58.368719 826.4 BRAVOSEIS
300298 2019-01-31 01:49:34.266977 -62.417307 -58.367801 -62.417846 -58.369297 820.1 BRAVOSEIS
300299 2019-01-31 01:49:52.861666 -62.417508 -58.368384 -62.418053 -58.369887 810.8 BRAVOSEIS
300300 2019-01-31 01:50:10.675996 -62.417706 -58.368960 -62.418251 -58.370465 803.9 BRAVOSEIS
300301 2019-01-31 01:50:28.782714 -62.417915 -58.369525 -62.418450 -58.371053 797.7 BRAVOSEIS
300302 2019-01-31 01:50:46.699742 -62.418119 -58.370104 -62.418643 -58.371646 790.3 BRAVOSEIS
300303 2019-01-31 01:51:05.031035 -62.418318 -58.370684 -62.418840 -58.372233 760.6 BRAVOSEIS
300304 2019-01-31 01:51:23.011836 -62.418517 -58.371271 -62.419036 -58.372832 751.0 BRAVOSEIS
300305 2019-01-31 01:51:41.394880 -62.418709 -58.371866 -62.419237 -58.373417 742.5 BRAVOSEIS
300306 2019-01-31 01:51:59.532386 -62.418904 -58.372461 -62.419433 -58.373990 738.6 BRAVOSEIS
300307 2019-01-31 01:52:17.957571 -62.419102 -58.373052 -62.419631 -58.374576 737.6 BRAVOSEIS
300308 2019-01-31 01:52:36.250447 -62.419291 -58.373649 -62.419828 -58.375162 732.7 BRAVOSEIS
300309 2019-01-31 01:52:54.525978 -62.419501 -58.374218 -62.420028 -58.375753 734.0 BRAVOSEIS
300310 2019-01-31 01:53:12.703056 -62.419698 -58.374810 -62.420228 -58.376349 734.1 BRAVOSEIS
300311 2019-01-31 01:53:30.642462 -62.419900 -58.375387 -62.420424 -58.376929 732.2 BRAVOSEIS
300312 2019-01-31 01:53:49.049500 -62.420096 -58.375977 -62.420622 -58.377523 743.8 BRAVOSEIS
300313 2019-01-31 01:54:07.729104 -62.420299 -58.376556 -62.420809 -58.378132 747.8 BRAVOSEIS
300314 2019-01-31 01:54:25.767425 -62.420482 -58.377173 -62.421009 -58.378719 749.1 BRAVOSEIS
300315 2019-01-31 01:54:43.761714 -62.420677 -58.377759 -62.421199 -58.379286 756.1 BRAVOSEIS
300316 2019-01-31 01:55:01.838403 -62.420880 -58.378342 -62.421398 -58.379887 756.4 BRAVOSEIS
300317 2019-01-31 01:55:20.068543 -62.421073 -58.378936 -62.421590 -58.380479 0.0 BRAVOSEIS
300318 2019-01-31 01:55:38.491803 -62.421268 -58.379537 -62.421775 -58.381091 774.6 BRAVOSEIS
300319 2019-01-31 01:55:57.172938 -62.421456 -58.380129 -62.421967 -58.381679 807.7 BRAVOSEIS
300320 2019-01-31 01:56:15.684347 -62.421637 -58.380737 -62.422169 -58.382261 796.4 BRAVOSEIS
300321 2019-01-31 01:56:33.845578 -62.421841 -58.381322 -62.422380 -58.382842 825.2 BRAVOSEIS
300322 2019-01-31 01:56:51.807048 -62.422040 -58.381897 -62.422585 -58.383398 840.7 BRAVOSEIS
300323 2019-01-31 01:57:09.969894 -62.422251 -58.382474 -62.422796 -58.383974 847.4 BRAVOSEIS
300324 2019-01-31 01:57:28.039190 -62.422463 -58.383030 -62.422999 -58.384548 863.7 BRAVOSEIS
300325 2019-01-31 01:57:46.169667 -62.422674 -58.383610 -62.423202 -58.385144 893.7 BRAVOSEIS
300326 2019-01-31 01:58:04.237451 -62.422878 -58.384180 -62.423399 -58.385730 900.5 BRAVOSEIS
300327 2019-01-31 01:58:22.553711 -62.423079 -58.384762 -62.423593 -58.386322 900.8 BRAVOSEIS
300328 2019-01-31 01:58:40.617696 -62.423278 -58.385353 -62.423787 -58.386918 915.9 BRAVOSEIS
300329 2019-01-31 01:58:58.554661 -62.423473 -58.385940 -62.423979 -58.387508 925.3 BRAVOSEIS
300330 2019-01-31 01:59:16.762719 -62.423660 -58.386542 -62.424177 -58.388108 931.2 BRAVOSEIS
300331 2019-01-31 01:59:34.821440 -62.423851 -58.387144 -62.424379 -58.388700 1035.9 BRAVOSEIS
300332 2019-01-31 01:59:52.737153 -62.424048 -58.387728 -62.424579 -58.389282 982.8 BRAVOSEIS
300333 2019-01-31 02:00:10.741462 -62.424246 -58.388321 -62.424780 -58.389868 981.8 BRAVOSEIS
300334 2019-01-31 02:00:28.667975 -62.424446 -58.388892 -62.424976 -58.390449 994.4 BRAVOSEIS
300335 2019-01-31 02:00:46.830004 -62.424650 -58.389472 -62.425168 -58.391017 1022.4 BRAVOSEIS
300336 2019-01-31 02:01:04.950043 -62.424850 -58.390066 -62.425369 -58.391607 1047.5 BRAVOSEIS
300337 2019-01-31 02:01:23.147758 -62.425048 -58.390658 -62.425567 -58.392198 1078.8 BRAVOSEIS
300338 2019-01-31 02:01:41.175417 -62.425246 -58.391232 -62.425759 -58.392786 1137.0 BRAVOSEIS
300339 2019-01-31 02:01:59.407184 -62.425445 -58.391822 -62.425954 -58.393379 1133.5 BRAVOSEIS
300340 2019-01-31 02:02:17.503791 -62.425634 -58.392419 -62.426149 -58.393966 1143.7 BRAVOSEIS
