#Other Lines MCS Shot File
#shotnumber date time sourceLat sourceLon shipLat shipLon waterDepth sciTag
401814 2019-02-01 01:51:27.069572 -62.714314 -59.678419 -62.714820 -59.680017 1125.6 BRAVOSEIS
401815 2019-02-01 01:51:45.096953 -62.714499 -59.679027 -62.715005 -59.680634 1124.3 BRAVOSEIS
401816 2019-02-01 01:52:03.229280 -62.714685 -59.679643 -62.715194 -59.681245 1121.1 BRAVOSEIS
401817 2019-02-01 01:52:21.190030 -62.714866 -59.680256 -62.715371 -59.681830 1119.6 BRAVOSEIS
401818 2019-02-01 01:52:39.484129 -62.715056 -59.680859 -62.715562 -59.682441 1122.5 BRAVOSEIS
401819 2019-02-01 01:52:57.544772 -62.715238 -59.681476 -62.715752 -59.683041 1122.5 BRAVOSEIS
401820 2019-02-01 01:53:15.488430 -62.715433 -59.682078 -62.715942 -59.683648 1121.4 BRAVOSEIS
401821 2019-02-01 01:53:33.838981 -62.715623 -59.682683 -62.716129 -59.684250 1119.6 BRAVOSEIS
401822 2019-02-01 01:53:51.943430 -62.715819 -59.683280 -62.716316 -59.684869 1119.5 BRAVOSEIS
401823 2019-02-01 01:54:10.112173 -62.716003 -59.683899 -62.716502 -59.685484 1121.0 BRAVOSEIS
401824 2019-02-01 01:54:28.063618 -62.716192 -59.684508 -62.716686 -59.686101 1118.0 BRAVOSEIS
401825 2019-02-01 01:54:45.753909 -62.716378 -59.685109 -62.716871 -59.686716 1118.8 BRAVOSEIS
401826 2019-02-01 01:55:03.712327 -62.716558 -59.685724 -62.717054 -59.687328 1118.0 BRAVOSEIS
401827 2019-02-01 01:55:21.939196 -62.716741 -59.686349 -62.717240 -59.687950 1122.0 BRAVOSEIS
401828 2019-02-01 01:55:39.901993 -62.716925 -59.686956 -62.717426 -59.688564 1123.3 BRAVOSEIS
401829 2019-02-01 01:55:57.905464 -62.717110 -59.687570 -62.717611 -59.689174 1127.9 BRAVOSEIS
401830 2019-02-01 01:56:16.034716 -62.717299 -59.688180 -62.717796 -59.689790 1119.4 BRAVOSEIS
401831 2019-02-01 01:56:33.984574 -62.717481 -59.688794 -62.717984 -59.690409 1110.4 BRAVOSEIS
401832 2019-02-01 01:56:52.035104 -62.717662 -59.689410 -62.718168 -59.691018 1126.3 BRAVOSEIS
401833 2019-02-01 01:57:10.199196 -62.717844 -59.690032 -62.718357 -59.691625 1149.6 BRAVOSEIS
401834 2019-02-01 01:57:28.314754 -62.718029 -59.690643 -62.718550 -59.692235 1090.5 BRAVOSEIS
401835 2019-02-01 01:57:46.392928 -62.718225 -59.691243 -62.718733 -59.692855 1082.6 BRAVOSEIS
401836 2019-02-01 01:58:04.476611 -62.718417 -59.691845 -62.718904 -59.693489 1078.8 BRAVOSEIS
401837 2019-02-01 01:58:22.500820 -62.718607 -59.692453 -62.719064 -59.694100 1076.5 BRAVOSEIS
401838 2019-02-01 01:58:40.482380 -62.718776 -59.693082 -62.719232 -59.694730 0.0 BRAVOSEIS
401839 2019-02-01 01:58:58.617845 -62.718941 -59.693725 -62.719407 -59.695358 1075.1 BRAVOSEIS
401840 2019-02-01 01:59:16.788824 -62.719106 -59.694368 -62.719588 -59.695978 1075.4 BRAVOSEIS
401841 2019-02-01 01:59:34.869076 -62.719274 -59.694996 -62.719774 -59.696584 1083.5 BRAVOSEIS
401842 2019-02-01 01:59:52.952422 -62.719452 -59.695622 -62.719969 -59.697193 1082.0 BRAVOSEIS
401843 2019-02-01 02:00:10.942749 -62.719639 -59.696231 -62.720162 -59.697794 1094.8 BRAVOSEIS
401844 2019-02-01 02:00:28.901011 -62.719830 -59.696838 -62.720354 -59.698394 1095.0 BRAVOSEIS
401845 2019-02-01 02:00:46.974509 -62.720028 -59.697430 -62.720543 -59.699003 1096.5 BRAVOSEIS
401846 2019-02-01 02:01:05.134715 -62.720226 -59.698027 -62.720731 -59.699624 1097.3 BRAVOSEIS
401847 2019-02-01 02:01:23.256716 -62.720413 -59.698632 -62.720915 -59.700234 1098.2 BRAVOSEIS
401848 2019-02-01 02:01:41.386760 -62.720597 -59.699244 -62.721100 -59.700845 1097.8 BRAVOSEIS
401849 2019-02-01 02:01:59.507303 -62.720779 -59.699860 -62.721286 -59.701465 1098.1 BRAVOSEIS
401850 2019-02-01 02:02:17.519115 -62.720965 -59.700474 -62.721472 -59.702077 1102.6 BRAVOSEIS
401851 2019-02-01 02:02:35.614176 -62.721149 -59.701087 -62.721657 -59.702689 1094.9 BRAVOSEIS
401852 2019-02-01 02:02:53.709306 -62.721337 -59.701700 -62.721845 -59.703304 1095.6 BRAVOSEIS
401853 2019-02-01 02:03:11.730334 -62.721519 -59.702309 -62.722023 -59.703891 1091.8 BRAVOSEIS
401854 2019-02-01 02:03:29.742329 -62.721705 -59.702921 -62.722211 -59.704499 1092.0 BRAVOSEIS
401855 2019-02-01 02:03:47.860526 -62.721890 -59.703537 -62.722396 -59.705112 1094.1 BRAVOSEIS
401856 2019-02-01 02:04:06.060085 -62.722072 -59.704154 -62.722582 -59.705725 1097.5 BRAVOSEIS
401857 2019-02-01 02:04:24.169820 -62.722263 -59.704764 -62.722773 -59.706345 1100.3 BRAVOSEIS
401858 2019-02-01 02:04:41.927167 -62.722447 -59.705367 -62.722956 -59.706940 1135.2 BRAVOSEIS
401859 2019-02-01 02:05:00.000626 -62.722632 -59.705987 -62.723148 -59.707548 1136.5 BRAVOSEIS
401860 2019-02-01 02:05:18.116900 -62.722820 -59.706586 -62.723335 -59.708154 1114.0 BRAVOSEIS
401861 2019-02-01 02:05:36.338619 -62.723015 -59.707190 -62.723524 -59.708765 1111.9 BRAVOSEIS
401862 2019-02-01 02:05:54.468215 -62.723206 -59.707794 -62.723711 -59.709382 1096.4 BRAVOSEIS
401863 2019-02-01 02:06:12.577019 -62.723392 -59.708409 -62.723899 -59.709991 1093.4 BRAVOSEIS
401864 2019-02-01 02:06:30.740773 -62.723576 -59.709020 -62.724085 -59.710604 1087.2 BRAVOSEIS
401865 2019-02-01 02:06:48.742335 -62.723762 -59.709626 -62.724269 -59.711212 1082.6 BRAVOSEIS
401866 2019-02-01 02:07:06.948221 -62.723950 -59.710235 -62.724453 -59.711816 1077.3 BRAVOSEIS
401867 2019-02-01 02:07:25.024002 -62.724139 -59.710845 -62.724640 -59.712429 1075.7 BRAVOSEIS
401868 2019-02-01 02:07:43.024610 -62.724323 -59.711462 -62.724828 -59.713038 1068.8 BRAVOSEIS
401869 2019-02-01 02:08:01.005627 -62.724505 -59.712077 -62.725018 -59.713654 1068.0 BRAVOSEIS
401870 2019-02-01 02:08:19.033231 -62.724694 -59.712681 -62.725203 -59.714262 1068.1 BRAVOSEIS
401871 2019-02-01 02:08:37.119766 -62.724882 -59.713291 -62.725391 -59.714883 1063.6 BRAVOSEIS
401872 2019-02-01 02:08:55.274591 -62.725068 -59.713904 -62.725576 -59.715497 1064.3 BRAVOSEIS
401873 2019-02-01 02:09:13.321062 -62.725252 -59.714516 -62.725761 -59.716107 1069.5 BRAVOSEIS
401874 2019-02-01 02:09:31.498429 -62.725437 -59.715130 -62.725951 -59.716724 1058.6 BRAVOSEIS
401875 2019-02-01 02:09:49.603217 -62.725622 -59.715738 -62.726138 -59.717330 1054.5 BRAVOSEIS
401876 2019-02-01 02:10:07.808347 -62.725815 -59.716341 -62.726326 -59.717949 1055.0 BRAVOSEIS
401877 2019-02-01 02:10:26.018779 -62.726000 -59.716954 -62.726513 -59.718560 1045.8 BRAVOSEIS
401878 2019-02-01 02:10:44.220617 -62.726186 -59.717569 -62.726693 -59.719146 1044.4 BRAVOSEIS
401879 2019-02-01 02:11:02.382699 -62.726375 -59.718171 -62.726879 -59.719755 1040.4 BRAVOSEIS
401880 2019-02-01 02:11:20.506781 -62.726559 -59.718787 -62.727061 -59.720370 1031.9 BRAVOSEIS
401881 2019-02-01 02:11:38.683142 -62.726745 -59.719394 -62.727247 -59.720980 1022.0 BRAVOSEIS
401882 2019-02-01 02:11:56.839277 -62.726926 -59.720015 -62.727435 -59.721588 1012.6 BRAVOSEIS
401883 2019-02-01 02:12:14.977344 -62.727110 -59.720626 -62.727624 -59.722203 1006.0 BRAVOSEIS
401884 2019-02-01 02:12:33.146877 -62.727300 -59.721235 -62.727809 -59.722818 994.4 BRAVOSEIS
401885 2019-02-01 02:12:51.360186 -62.727488 -59.721842 -62.727994 -59.723431 998.3 BRAVOSEIS
401886 2019-02-01 02:13:09.524686 -62.727674 -59.722452 -62.728179 -59.724042 982.7 BRAVOSEIS
401887 2019-02-01 02:13:27.776812 -62.727861 -59.723068 -62.728367 -59.724665 970.5 BRAVOSEIS
401888 2019-02-01 02:13:45.945475 -62.728040 -59.723687 -62.728553 -59.725273 964.5 BRAVOSEIS
401889 2019-02-01 02:14:04.127104 -62.728228 -59.724298 -62.728739 -59.725885 954.5 BRAVOSEIS
401890 2019-02-01 02:14:22.295762 -62.728412 -59.724905 -62.728922 -59.726497 947.6 BRAVOSEIS
401891 2019-02-01 02:14:40.520584 -62.728597 -59.725518 -62.729110 -59.727116 941.4 BRAVOSEIS
401892 2019-02-01 02:14:58.710850 -62.728781 -59.726133 -62.729299 -59.727723 934.4 BRAVOSEIS
401893 2019-02-01 02:15:16.980794 -62.728969 -59.726743 -62.729489 -59.728330 929.9 BRAVOSEIS
401894 2019-02-01 02:15:35.182004 -62.729160 -59.727353 -62.729669 -59.728911 925.4 BRAVOSEIS
401895 2019-02-01 02:15:53.408743 -62.729348 -59.727953 -62.729857 -59.729525 924.5 BRAVOSEIS
401896 2019-02-01 02:16:11.711951 -62.729539 -59.728559 -62.730047 -59.730135 920.7 BRAVOSEIS
401897 2019-02-01 02:16:29.917606 -62.729725 -59.729167 -62.730239 -59.730744 915.2 BRAVOSEIS
401898 2019-02-01 02:16:48.192631 -62.729916 -59.729778 -62.730428 -59.731356 914.5 BRAVOSEIS
401899 2019-02-01 02:17:06.317906 -62.730112 -59.730373 -62.730610 -59.731962 915.3 BRAVOSEIS
401900 2019-02-01 02:17:24.478666 -62.730301 -59.730978 -62.730791 -59.732581 916.7 BRAVOSEIS
401901 2019-02-01 02:17:42.617044 -62.730483 -59.731599 -62.730975 -59.733197 920.6 BRAVOSEIS
401902 2019-02-01 02:18:00.710317 -62.730661 -59.732219 -62.731160 -59.733804 939.9 BRAVOSEIS
401903 2019-02-01 02:18:18.999055 -62.730842 -59.732839 -62.731352 -59.734410 931.4 BRAVOSEIS
401904 2019-02-01 02:18:37.207729 -62.731029 -59.733445 -62.731543 -59.735013 938.2 BRAVOSEIS
401905 2019-02-01 02:18:55.522311 -62.731228 -59.734041 -62.731734 -59.735620 933.7 BRAVOSEIS
401906 2019-02-01 02:19:13.508755 -62.731427 -59.734630 -62.731921 -59.736231 935.4 BRAVOSEIS
402101 2019-02-04 01:38:07.316248 -62.913381 -59.630078 -62.913647 -59.631925 959.5 BRAVOSEIS
402102 2019-02-04 01:38:25.258210 -62.913472 -59.630792 -62.913748 -59.632630 960.7 BRAVOSEIS
402103 2019-02-04 01:38:43.234738 -62.913568 -59.631503 -62.913847 -59.633336 961.2 BRAVOSEIS
402104 2019-02-04 01:39:00.906415 -62.913674 -59.632194 -62.913954 -59.634042 961.5 BRAVOSEIS
402105 2019-02-04 01:39:18.549676 -62.913781 -59.632900 -62.914059 -59.634710 961.2 BRAVOSEIS
402106 2019-02-04 01:39:36.407284 -62.913878 -59.633597 -62.914164 -59.635403 961.5 BRAVOSEIS
402107 2019-02-04 01:39:54.393971 -62.913993 -59.634308 -62.914268 -59.636116 961.9 BRAVOSEIS
402108 2019-02-04 01:40:12.351562 -62.914104 -59.634996 -62.914367 -59.636819 962.8 BRAVOSEIS
402109 2019-02-04 01:40:30.371360 -62.914201 -59.635711 -62.914466 -59.637533 962.6 BRAVOSEIS
402110 2019-02-04 01:40:48.085419 -62.914302 -59.636406 -62.914574 -59.638231 962.5 BRAVOSEIS
402111 2019-02-04 01:41:05.936151 -62.914402 -59.637114 -62.914683 -59.638935 962.7 BRAVOSEIS
402112 2019-02-04 01:41:23.821902 -62.914509 -59.637814 -62.914786 -59.639640 962.5 BRAVOSEIS
402113 2019-02-04 01:41:41.622102 -62.914616 -59.638520 -62.914887 -59.640347 963.1 BRAVOSEIS
402114 2019-02-04 01:41:59.396633 -62.914706 -59.639225 -62.914994 -59.641047 963.5 BRAVOSEIS
402115 2019-02-04 01:42:17.352737 -62.914809 -59.639927 -62.915101 -59.641747 963.0 BRAVOSEIS
402116 2019-02-04 01:42:35.291569 -62.914921 -59.640627 -62.915206 -59.642458 962.6 BRAVOSEIS
402117 2019-02-04 01:42:53.276820 -62.915023 -59.641331 -62.915314 -59.643163 962.3 BRAVOSEIS
402118 2019-02-04 01:43:11.218777 -62.915135 -59.642036 -62.915418 -59.643866 962.0 BRAVOSEIS
402119 2019-02-04 01:43:29.111378 -62.915236 -59.642731 -62.915519 -59.644568 963.3 BRAVOSEIS
402120 2019-02-04 01:43:46.853792 -62.915344 -59.643430 -62.915630 -59.645258 965.6 BRAVOSEIS
402121 2019-02-04 01:44:04.894484 -62.915451 -59.644126 -62.915733 -59.645968 961.2 BRAVOSEIS
402122 2019-02-04 01:44:22.633495 -62.915554 -59.644835 -62.915838 -59.646669 961.4 BRAVOSEIS
402123 2019-02-04 01:44:40.507323 -62.915662 -59.645528 -62.915941 -59.647340 961.9 BRAVOSEIS
402124 2019-02-04 01:44:58.490198 -62.915769 -59.646235 -62.916045 -59.648054 960.6 BRAVOSEIS
402125 2019-02-04 01:45:16.349122 -62.915866 -59.646936 -62.916143 -59.648746 960.2 BRAVOSEIS
402126 2019-02-04 01:45:34.266604 -62.915967 -59.647656 -62.916251 -59.649453 959.0 BRAVOSEIS
402127 2019-02-04 01:45:51.908620 -62.916064 -59.648338 -62.916353 -59.650141 960.1 BRAVOSEIS
402128 2019-02-04 01:46:10.037081 -62.916179 -59.649045 -62.916464 -59.650862 960.4 BRAVOSEIS
402129 2019-02-04 01:46:27.746745 -62.916281 -59.649745 -62.916569 -59.651551 959.9 BRAVOSEIS
402130 2019-02-04 01:46:46.006663 -62.916397 -59.650437 -62.916674 -59.652254 960.3 BRAVOSEIS
402131 2019-02-04 01:47:03.831099 -62.916506 -59.651137 -62.916781 -59.652961 961.1 BRAVOSEIS
402132 2019-02-04 01:47:21.727390 -62.916612 -59.651850 -62.916881 -59.653672 961.4 BRAVOSEIS
402133 2019-02-04 01:47:39.715153 -62.916714 -59.652542 -62.916982 -59.654372 961.4 BRAVOSEIS
402134 2019-02-04 01:47:57.671056 -62.916821 -59.653254 -62.917088 -59.655082 961.6 BRAVOSEIS
402135 2019-02-04 01:48:15.467459 -62.916909 -59.653953 -62.917183 -59.655772 961.2 BRAVOSEIS
402136 2019-02-04 01:48:33.194753 -62.917009 -59.654654 -62.917282 -59.656473 961.6 BRAVOSEIS
402137 2019-02-04 01:48:51.028227 -62.917114 -59.655360 -62.917387 -59.657175 961.2 BRAVOSEIS
402138 2019-02-04 01:49:08.940306 -62.917211 -59.656066 -62.917500 -59.657886 961.1 BRAVOSEIS
402139 2019-02-04 01:49:26.608487 -62.917317 -59.656787 -62.917601 -59.658591 960.4 BRAVOSEIS
402140 2019-02-04 01:49:44.717487 -62.917425 -59.657454 -62.917707 -59.659280 960.2 BRAVOSEIS
402141 2019-02-04 01:50:02.818426 -62.917528 -59.658171 -62.917819 -59.659995 959.6 BRAVOSEIS
402142 2019-02-04 01:50:20.582382 -62.917634 -59.658873 -62.917925 -59.660696 959.3 BRAVOSEIS
402143 2019-02-04 01:50:38.501541 -62.917743 -59.659575 -62.918028 -59.661413 959.2 BRAVOSEIS
402144 2019-02-04 01:50:56.055181 -62.917846 -59.660277 -62.918133 -59.662106 959.2 BRAVOSEIS
402145 2019-02-04 01:51:13.727161 -62.917948 -59.660980 -62.918231 -59.662809 960.0 BRAVOSEIS
402146 2019-02-04 01:51:31.478787 -62.918054 -59.661678 -62.918327 -59.663493 959.7 BRAVOSEIS
402147 2019-02-04 01:51:49.320122 -62.918153 -59.662383 -62.918436 -59.664194 960.7 BRAVOSEIS
402148 2019-02-04 01:52:07.036122 -62.918252 -59.663093 -62.918543 -59.664894 960.2 BRAVOSEIS
402149 2019-02-04 01:52:24.909892 -62.918365 -59.663774 -62.918653 -59.665587 960.0 BRAVOSEIS
402150 2019-02-04 01:52:43.125444 -62.918491 -59.664480 -62.918773 -59.666286 960.1 BRAVOSEIS
402151 2019-02-04 01:53:01.112671 -62.918598 -59.665162 -62.918876 -59.666982 960.8 BRAVOSEIS
402152 2019-02-04 01:53:19.081368 -62.918720 -59.665858 -62.918982 -59.667692 961.0 BRAVOSEIS
402153 2019-02-04 01:53:37.003745 -62.918823 -59.666564 -62.919088 -59.668395 959.0 BRAVOSEIS
402154 2019-02-04 01:53:55.097467 -62.918938 -59.667260 -62.919197 -59.669094 958.4 BRAVOSEIS
402155 2019-02-04 01:54:12.880715 -62.919031 -59.667968 -62.919302 -59.669804 958.7 BRAVOSEIS
402156 2019-02-04 01:54:30.707246 -62.919141 -59.668661 -62.919406 -59.670504 957.6 BRAVOSEIS
402157 2019-02-04 01:54:48.580965 -62.919252 -59.669356 -62.919508 -59.671203 957.0 BRAVOSEIS
402158 2019-02-04 01:55:06.533416 -62.919355 -59.670063 -62.919615 -59.671917 957.0 BRAVOSEIS
402159 2019-02-04 01:55:24.438670 -62.919463 -59.670769 -62.919715 -59.672621 955.6 BRAVOSEIS
402160 2019-02-04 01:55:42.258751 -62.919571 -59.671466 -62.919816 -59.673323 955.3 BRAVOSEIS
402161 2019-02-04 01:56:00.102820 -62.919662 -59.672163 -62.919922 -59.674020 954.4 BRAVOSEIS
402162 2019-02-04 01:56:17.728482 -62.919768 -59.672886 -62.920032 -59.674729 953.7 BRAVOSEIS
402163 2019-02-04 01:56:35.498483 -62.919879 -59.673567 -62.920127 -59.675404 953.5 BRAVOSEIS
402164 2019-02-04 01:56:53.424767 -62.919981 -59.674269 -62.920225 -59.676108 952.4 BRAVOSEIS
402165 2019-02-04 01:57:11.719431 -62.920085 -59.674979 -62.920324 -59.676829 951.9 BRAVOSEIS
402166 2019-02-04 01:57:29.494113 -62.920177 -59.675692 -62.920424 -59.677531 952.0 BRAVOSEIS
402167 2019-02-04 01:57:47.102895 -62.920267 -59.676387 -62.920527 -59.678211 951.7 BRAVOSEIS
402168 2019-02-04 01:58:05.381207 -62.920372 -59.677108 -62.920635 -59.678938 951.5 BRAVOSEIS
402169 2019-02-04 01:58:22.992547 -62.920475 -59.677805 -62.920739 -59.679623 951.8 BRAVOSEIS
402170 2019-02-04 01:58:41.027987 -62.920583 -59.678508 -62.920851 -59.680325 951.9 BRAVOSEIS
402171 2019-02-04 01:58:59.104901 -62.920689 -59.679213 -62.920960 -59.681038 952.1 BRAVOSEIS
402172 2019-02-04 01:59:16.902524 -62.920812 -59.679893 -62.921062 -59.681732 952.3 BRAVOSEIS
402173 2019-02-04 01:59:34.929674 -62.920920 -59.680595 -62.921158 -59.682449 953.1 BRAVOSEIS
402174 2019-02-04 01:59:52.509690 -62.921024 -59.681293 -62.921262 -59.683133 953.8 BRAVOSEIS
402175 2019-02-04 02:00:10.544180 -62.921109 -59.682007 -62.921367 -59.683847 954.0 BRAVOSEIS
402176 2019-02-04 02:00:28.460879 -62.921211 -59.682708 -62.921476 -59.684557 954.2 BRAVOSEIS
402177 2019-02-04 02:00:45.937807 -62.921322 -59.683409 -62.921585 -59.685251 954.8 BRAVOSEIS
402178 2019-02-04 02:01:03.730473 -62.921432 -59.684105 -62.921687 -59.685952 953.8 BRAVOSEIS
402179 2019-02-04 02:01:21.719901 -62.921534 -59.684805 -62.921788 -59.686634 953.8 BRAVOSEIS
402180 2019-02-04 02:01:39.648505 -62.921637 -59.685514 -62.921887 -59.687345 953.4 BRAVOSEIS
402181 2019-02-04 02:01:57.465898 -62.921740 -59.686215 -62.921991 -59.688053 953.2 BRAVOSEIS
402182 2019-02-04 02:02:15.002142 -62.921833 -59.686933 -62.922094 -59.688758 953.1 BRAVOSEIS
402183 2019-02-04 02:02:32.535439 -62.921935 -59.687625 -62.922199 -59.689459 953.8 BRAVOSEIS
402184 2019-02-04 02:02:50.295338 -62.922039 -59.688333 -62.922303 -59.690161 953.6 BRAVOSEIS
402185 2019-02-04 02:03:08.135475 -62.922149 -59.689027 -62.922408 -59.690875 954.0 BRAVOSEIS
402186 2019-02-04 02:03:25.909552 -62.922254 -59.689729 -62.922507 -59.691576 953.1 BRAVOSEIS
402187 2019-02-04 02:03:43.784461 -62.922361 -59.690437 -62.922607 -59.692275 952.4 BRAVOSEIS
402188 2019-02-04 02:04:01.452453 -62.922461 -59.691143 -62.922713 -59.692971 952.2 BRAVOSEIS
402189 2019-02-04 02:04:19.413592 -62.922557 -59.691831 -62.922824 -59.693660 954.1 BRAVOSEIS
402190 2019-02-04 02:04:37.367735 -62.922657 -59.692540 -62.922926 -59.694361 951.0 BRAVOSEIS
402191 2019-02-04 02:04:55.250680 -62.922773 -59.693242 -62.923030 -59.695073 950.8 BRAVOSEIS
402192 2019-02-04 02:05:12.931096 -62.922883 -59.693931 -62.923131 -59.695761 950.2 BRAVOSEIS
402193 2019-02-04 02:05:30.997375 -62.922980 -59.694655 -62.923243 -59.696483 949.2 BRAVOSEIS
402194 2019-02-04 02:05:48.391253 -62.923082 -59.695352 -62.923343 -59.697178 949.1 BRAVOSEIS
402195 2019-02-04 02:06:05.970021 -62.923193 -59.696045 -62.923448 -59.697885 949.9 BRAVOSEIS
402196 2019-02-04 02:06:23.660446 -62.923297 -59.696754 -62.923551 -59.698596 948.3 BRAVOSEIS
402197 2019-02-04 02:06:41.036382 -62.923403 -59.697447 -62.923654 -59.699279 948.4 BRAVOSEIS
402198 2019-02-04 02:06:59.016437 -62.923500 -59.698153 -62.923764 -59.699995 949.0 BRAVOSEIS
402199 2019-02-04 02:07:16.828258 -62.923616 -59.698851 -62.923874 -59.700694 948.7 BRAVOSEIS
402200 2019-02-04 02:07:34.612387 -62.923716 -59.699561 -62.923983 -59.701401 948.9 BRAVOSEIS
402201 2019-02-04 02:07:52.312006 -62.923835 -59.700247 -62.924088 -59.702109 949.6 BRAVOSEIS
402202 2019-02-04 02:08:09.890552 -62.923942 -59.700944 -62.924194 -59.702803 949.8 BRAVOSEIS
402203 2019-02-04 02:08:27.383924 -62.924051 -59.701655 -62.924298 -59.703513 949.4 BRAVOSEIS
402204 2019-02-04 02:08:44.961761 -62.924157 -59.702350 -62.924398 -59.704222 951.5 BRAVOSEIS
402205 2019-02-04 02:09:02.570544 -62.924246 -59.703057 -62.924500 -59.704915 950.6 BRAVOSEIS
402206 2019-02-04 02:09:20.682371 -62.924349 -59.703758 -62.924608 -59.705630 950.8 BRAVOSEIS
402207 2019-02-04 02:09:38.422109 -62.924457 -59.704466 -62.924708 -59.706334 951.9 BRAVOSEIS
402208 2019-02-04 02:09:56.225131 -62.924560 -59.705151 -62.924801 -59.706993 952.4 BRAVOSEIS
402209 2019-02-04 02:10:14.706150 -62.924671 -59.705869 -62.924906 -59.707717 953.6 BRAVOSEIS
402210 2019-02-04 02:10:31.862383 -62.924755 -59.706581 -62.925007 -59.708408 954.3 BRAVOSEIS
402211 2019-02-04 02:10:50.011580 -62.924842 -59.707289 -62.925106 -59.709112 955.0 BRAVOSEIS
402212 2019-02-04 02:11:07.906009 -62.924949 -59.708002 -62.925201 -59.709837 955.2 BRAVOSEIS
402213 2019-02-04 02:11:25.648030 -62.925045 -59.708696 -62.925295 -59.710529 955.9 BRAVOSEIS
402214 2019-02-04 02:11:43.720837 -62.925140 -59.709412 -62.925392 -59.711247 956.2 BRAVOSEIS
402215 2019-02-04 02:12:01.669512 -62.925225 -59.710111 -62.925502 -59.711945 955.8 BRAVOSEIS
402216 2019-02-04 02:12:19.319187 -62.925320 -59.710837 -62.925623 -59.712628 955.9 BRAVOSEIS
402217 2019-02-04 02:12:37.264577 -62.925423 -59.711530 -62.925758 -59.713318 956.5 BRAVOSEIS
402218 2019-02-04 02:12:55.251493 -62.925555 -59.712228 -62.925881 -59.714022 956.3 BRAVOSEIS
402219 2019-02-04 02:13:12.766154 -62.925698 -59.712903 -62.925996 -59.714715 956.6 BRAVOSEIS
402220 2019-02-04 02:13:30.204093 -62.925827 -59.713574 -62.926106 -59.715406 956.7 BRAVOSEIS
402221 2019-02-04 02:13:47.913594 -62.925946 -59.714268 -62.926218 -59.716083 956.4 BRAVOSEIS
402222 2019-02-04 02:14:05.643815 -62.926070 -59.714965 -62.926324 -59.716792 956.5 BRAVOSEIS
402223 2019-02-04 02:14:23.398332 -62.926181 -59.715639 -62.926420 -59.717492 956.0 BRAVOSEIS
402224 2019-02-04 02:14:41.208070 -62.926281 -59.716381 -62.926519 -59.718219 955.7 BRAVOSEIS
402225 2019-02-04 02:14:59.002254 -62.926379 -59.717060 -62.926613 -59.718916 956.4 BRAVOSEIS
402226 2019-02-04 02:15:16.671641 -62.926470 -59.717777 -62.926719 -59.719629 955.5 BRAVOSEIS
402227 2019-02-04 02:15:34.364763 -62.926556 -59.718490 -62.926822 -59.720328 956.8 BRAVOSEIS
402228 2019-02-04 02:15:52.432291 -62.926656 -59.719192 -62.926935 -59.721042 954.8 BRAVOSEIS
402229 2019-02-04 02:16:09.961692 -62.926769 -59.719896 -62.927035 -59.721713 954.2 BRAVOSEIS
402230 2019-02-04 02:16:27.589956 -62.926882 -59.720587 -62.927140 -59.722414 954.3 BRAVOSEIS
402231 2019-02-04 02:16:45.356792 -62.926986 -59.721281 -62.927247 -59.723111 953.4 BRAVOSEIS
402232 2019-02-04 02:17:03.233279 -62.927091 -59.721996 -62.927348 -59.723818 954.2 BRAVOSEIS
402233 2019-02-04 02:17:20.889191 -62.927188 -59.722703 -62.927452 -59.724523 952.4 BRAVOSEIS
402234 2019-02-04 02:17:38.638037 -62.927295 -59.723391 -62.927555 -59.725220 951.2 BRAVOSEIS
402235 2019-02-04 02:17:56.442032 -62.927406 -59.724109 -62.927662 -59.725933 950.5 BRAVOSEIS
402236 2019-02-04 02:18:13.972646 -62.927515 -59.724794 -62.927766 -59.726632 950.5 BRAVOSEIS
402237 2019-02-04 02:18:31.670456 -62.927615 -59.725497 -62.927868 -59.727337 950.8 BRAVOSEIS
402238 2019-02-04 02:18:49.325237 -62.927721 -59.726205 -62.927967 -59.728046 950.1 BRAVOSEIS
402239 2019-02-04 02:19:07.065332 -62.927816 -59.726910 -62.928069 -59.728756 949.3 BRAVOSEIS
402240 2019-02-04 02:19:24.829340 -62.927913 -59.727614 -62.928172 -59.729458 948.6 BRAVOSEIS
402241 2019-02-04 02:19:42.443464 -62.928019 -59.728309 -62.928275 -59.730164 948.3 BRAVOSEIS
402242 2019-02-04 02:20:00.209663 -62.928117 -59.729014 -62.928379 -59.730865 946.7 BRAVOSEIS
402243 2019-02-04 02:20:18.016412 -62.928224 -59.729722 -62.928489 -59.731573 945.2 BRAVOSEIS
402244 2019-02-04 02:20:35.609280 -62.928323 -59.730433 -62.928595 -59.732271 944.0 BRAVOSEIS
402245 2019-02-04 02:20:53.341200 -62.928431 -59.731129 -62.928704 -59.732971 942.7 BRAVOSEIS
402246 2019-02-04 02:21:11.087462 -62.928538 -59.731827 -62.928813 -59.733679 941.4 BRAVOSEIS
402247 2019-02-04 02:21:28.716059 -62.928657 -59.732513 -62.928912 -59.734336 940.4 BRAVOSEIS
402248 2019-02-04 02:21:46.422327 -62.928768 -59.733213 -62.929019 -59.735054 939.6 BRAVOSEIS
402249 2019-02-04 02:22:04.241624 -62.928866 -59.733934 -62.929126 -59.735760 938.7 BRAVOSEIS
402250 2019-02-04 02:22:21.683880 -62.928967 -59.734625 -62.929225 -59.736449 938.1 BRAVOSEIS
